"Date","Price","Open","High","Low","Vol.","Change %"
"08/27/2007","156.40","159.21","159.32","156.40","","-1.76%"
"08/24/2007","159.20","159.94","160.19","157.66","","-0.52%"
"08/23/2007","160.03","161.72","162.57","158.98","","-1.00%"
"08/22/2007","161.65","160.92","163.10","160.28","","0.47%"
"08/21/2007","160.90","158.65","160.97","158.23","","1.34%"
"08/20/2007","158.78","155.66","159.46","155.21","","1.99%"
"08/17/2007","155.68","152.67","158.84","152.67","","2.11%"
"08/16/2007","152.47","146.81","152.89","144.46","","3.84%"
"08/15/2007","146.83","148.52","152.40","146.69","","-1.35%"
"08/14/2007","148.84","154.57","154.70","148.79","","-3.82%"
"08/13/2007","154.75","155.79","157.69","154.74","","-0.76%"
"08/10/2007","155.94","162.26","162.26","155.74","","-3.97%"
"08/09/2007","162.38","161.70","163.70","158.10","","-0.19%"
"08/08/2007","162.69","156.60","163.49","156.60","","4.02%"
"08/07/2007","156.41","155.26","158.30","152.70","","0.67%"
"08/06/2007","155.37","151.19","155.37","148.16","","3.06%"
"08/03/2007","150.76","155.74","156.14","150.56","","-3.20%"
"08/02/2007","155.75","153.91","156.83","153.91","","1.22%"
"08/01/2007","153.87","152.61","154.24","148.67","","0.81%"
"07/31/2007","152.64","153.07","157.50","152.42","","-0.16%"
"07/30/2007","152.89","150.69","153.57","150.25","","1.48%"
"07/27/2007","150.66","154.84","156.45","150.66","","-2.69%"
"07/26/2007","154.82","158.17","158.17","152.04","","-2.16%"
"07/25/2007","158.23","159.21","161.62","156.05","","-0.45%"
"07/24/2007","158.94","162.30","162.87","158.35","","-2.07%"
"07/23/2007","162.30","164.28","165.25","162.29","","-1.30%"
"07/20/2007","164.43","167.78","167.78","163.55","","-2.01%"
"07/19/2007","167.81","166.54","168.58","166.54","","0.75%"
"07/18/2007","166.56","167.45","167.45","163.90","","-0.53%"
"07/17/2007","167.45","168.79","169.57","167.07","","-0.74%"
"07/16/2007","168.70","169.31","171.69","168.68","","-0.37%"
"07/13/2007","169.32","167.58","169.58","166.54","","1.09%"
"07/12/2007","167.50","164.57","167.50","164.57","","1.78%"
"07/11/2007","164.57","164.89","164.89","162.83","","-0.20%"
"07/10/2007","164.90","169.53","169.53","164.78","","-2.72%"
"07/09/2007","169.51","170.00","170.16","168.35","","-0.28%"
"07/06/2007","169.99","170.13","170.72","168.36","","-0.09%"
"07/05/2007","170.14","167.51","171.93","167.51","","1.72%"
"07/03/2007","167.27","168.05","168.79","166.74","","-0.46%"
"07/02/2007","168.05","163.46","168.05","163.46","","2.76%"
"06/29/2007","163.54","164.38","167.17","162.37","","-0.49%"
"06/28/2007","164.35","165.96","167.39","164.34","","-0.97%"
"06/27/2007","165.96","161.77","166.43","159.76","","2.52%"
"06/26/2007","161.88","161.88","163.12","160.64","","0.01%"
"06/25/2007","161.87","164.72","165.13","161.26","","-1.75%"
"06/22/2007","164.76","166.43","166.43","163.80","","-1.00%"
"06/21/2007","166.42","167.35","167.35","163.66","","-0.36%"
"06/20/2007","167.02","167.02","167.02","167.02","","-2.40%"
"06/19/2007","171.12","170.73","171.12","169.13","","0.23%"
"06/18/2007","170.73","173.29","173.52","170.68","","-1.55%"
"06/15/2007","173.42","171.36","174.37","171.36","","1.20%"
"06/14/2007","171.37","173.00","173.46","170.99","","-1.03%"
"06/13/2007","173.15","168.66","173.15","168.66","","2.63%"
"06/12/2007","168.71","171.76","171.80","168.54","","-1.78%"
"06/11/2007","171.76","174.55","174.55","171.57","","-1.67%"
"06/08/2007","174.68","172.26","174.68","171.20","","1.43%"
"06/07/2007","172.22","178.08","178.08","172.10","","-3.29%"
"06/06/2007","178.08","179.71","179.71","177.53","","-0.91%"
